county,year,ces_score
Los Angeles,2019,29.2664789225252
Los Angeles,2019,29.2412264046071
San Bernardino,2019,29.2378055115038
Los Angeles,2019,29.221457000754295
Sacramento ,2019,29.2166478961183
San Diego,2019,29.2144888286076
Los Angeles,2019,29.2031844129467
Sacramento ,2019,29.2012716356733
Orange ,2019,29.185725980190895
Orange ,2019,29.184119679939695
Los Angeles,2019,29.165077865535
San Diego,2019,29.127935802546695
Los Angeles,2019,29.1226927788032
San Diego,2019,29.0987019418674
Los Angeles,2019,29.0779536507406
Los Angeles,2019,29.076757965676695
Los Angeles,2019,29.0153190282096
Santa Clara,2019,29.0076961496092
Riverside ,2019,28.984334103716
Riverside ,2019,28.9819542213456
Santa Clara,2019,28.9812510291511
Los Angeles,2019,28.9658993172911
Sacramento ,2019,28.9644356357474
Los Angeles,2019,28.9316178930936
San Bernardino,2019,28.9302792171216
San Bernardino,2019,28.9286645271864
San Diego,2019,28.926462296126
Orange ,2019,28.9258858911517
Riverside ,2019,28.925017364975496
Los Angeles,2019,28.9061596252518
Los Angeles,2019,28.8836572929529
Los Angeles,2019,28.8779356483107
Los Angeles,2019,28.8737610888517
Sacramento ,2019,28.8568507085891
San Diego,2019,28.849804939452095
Los Angeles,2019,28.843819732295096
Los Angeles,2019,28.8390812438554
Los Angeles,2019,28.8205940101443
Santa Clara,2019,28.8167149423161
Riverside ,2019,28.8059154823687
Los Angeles,2019,28.8053757491788
San Bernardino,2019,28.778744500687296
Los Angeles,2019,28.775799383002095
Los Angeles,2019,28.7709526269049
Los Angeles,2019,28.7674678606656
Orange ,2019,28.7510893521256
Los Angeles,2019,28.7478311465125
Los Angeles,2019,28.743089964407
Los Angeles,2019,28.7342256548431
Sacramento ,2019,28.7266388838851
Los Angeles,2019,28.700434387578
Los Angeles,2019,28.681343900885
Los Angeles,2019,28.67847065095
Los Angeles,2019,28.664398241035496
Los Angeles,2019,28.6376013048454
Los Angeles,2019,28.6362951409248
Sacramento ,2019,28.6217286980341
Los Angeles,2019,28.6150338270259
Riverside ,2019,28.614583995317
Los Angeles,2019,28.6130311716763
San Bernardino,2019,28.5889750638756
Los Angeles,2019,28.5887059413972
Los Angeles,2019,28.587020307243
San Diego,2019,28.5669731613988
Los Angeles,2019,28.554036020207295
Riverside ,2019,28.5433682116792
Sacramento ,2019,28.517915556011
San Diego,2019,28.5080338013153
Riverside ,2019,28.5048628260913
San Diego,2019,28.5044234146823
Alameda ,2019,28.4979300184088
Orange ,2019,28.493588609743096
San Bernardino,2019,28.477318495137496
Los Angeles,2019,28.474119180227696
Sacramento ,2019,28.470708634645096
Orange ,2019,28.4625397028699
Orange ,2019,28.4560287872112
Los Angeles,2019,28.453500964662496
Santa Clara,2019,28.4284897649745
Alameda ,2019,28.390124033675
Los Angeles,2019,28.3778687904412
Los Angeles,2019,28.3742755466386
Santa Clara,2019,28.3636669595416
Alameda ,2019,28.3376504791924
Los Angeles,2019,28.3347410402994
Sacramento ,2019,28.317035922353096
Los Angeles,2019,28.309902501154095
Riverside ,2019,28.2948078713849
San Bernardino,2019,28.2923832477165
Los Angeles,2019,28.2601688928425
Orange ,2019,28.2550342967997
Los Angeles,2019,28.2436655765426
Santa Clara,2019,28.2360744792898
Orange ,2019,28.231639742771495
San Bernardino,2019,28.2232547145776
San Diego,2019,28.2146881722783
Alameda ,2019,28.2077007295986
San Diego,2019,28.199666888181696
Alameda ,2019,28.198872658590496
Los Angeles,2019,28.1814320276072
Los Angeles,2019,28.1808665040726
Santa Clara,2019,28.1777105049389
Los Angeles,2019,28.1736233129675
Santa Clara,2019,28.163669756996
Riverside ,2019,28.1588833574036
Alameda ,2019,28.1538471953538
San Bernardino,2019,28.151366499063496
San Diego,2019,28.1444793630026
Los Angeles,2019,28.13529297162
Orange ,2019,28.1323399069859
Los Angeles,2019,28.131025746265905
Los Angeles,2019,28.124406788206695
Riverside ,2019,28.1179228423944
Sacramento ,2019,28.1137573375841
Sacramento ,2019,28.1115023686492
Los Angeles,2019,28.1093107625108
Los Angeles,2019,28.1030611989733
Riverside ,2019,28.1005205070768
Los Angeles,2019,28.0982569014326
Los Angeles,2019,28.0973548755438
Riverside ,2019,28.0871624954948
Orange ,2019,28.0812838611565
Orange ,2019,28.0781395793812
San Bernardino,2019,28.047841819395
San Diego,2019,28.0374594860223
Orange ,2019,28.0360508986113
Los Angeles,2019,28.0360254820837
Santa Clara,2019,28.02547942382
Orange ,2019,28.021553794417
Orange ,2019,28.0177409356345
San Diego,2019,27.9870429431902
San Diego,2019,27.9866664412177
Santa Clara,2019,27.9774529124424
San Bernardino,2019,27.9676097546984
Orange ,2019,27.958860379586895
Orange ,2019,27.9516776315952
San Bernardino,2019,27.9516517952684
Sacramento ,2019,27.9368177184624
Riverside ,2019,27.9213774565682
Los Angeles,2019,27.911536382354
Orange ,2019,27.8973318045036
Alameda ,2019,27.8901871465345
Los Angeles,2019,27.8799720421884
San Diego,2019,27.8783907818312
San Diego,2019,27.870770345845905
Riverside ,2019,27.8703969156399
Orange ,2019,27.8619764983634
Riverside ,2019,27.858110886082095
Los Angeles,2019,27.839410836917896
Riverside ,2019,27.8353461122794
San Bernardino,2019,27.8223067841041
San Diego,2019,27.819755655147
Los Angeles,2019,27.809299636397
San Diego,2019,27.8063861834074
Los Angeles,2019,27.7997013433907
Santa Clara,2019,27.7817955138728
Riverside ,2019,27.770426097139495
Orange ,2019,27.7609725770319
San Diego,2019,27.747527888218
Alameda ,2019,27.744475706678905
Los Angeles,2019,27.741490793392895
Sacramento ,2019,27.7329599332717
Alameda ,2019,27.731161122711
Los Angeles,2019,27.7299166080238
Los Angeles,2019,27.7227247915076
San Bernardino,2019,27.717325511031
Alameda ,2019,27.710265661308895
San Diego,2019,27.6961794626502
Sacramento ,2019,27.6829219778244
San Diego,2019,27.6786239322984
Riverside ,2019,27.6755374113378
San Diego,2019,27.667447964263
Los Angeles,2019,27.6650555270881
San Diego,2019,27.6639762798198
San Bernardino,2019,27.633565458122895
Los Angeles,2019,27.6299283510722
Orange ,2019,27.6151980233465
San Diego,2019,27.6140971641574
Los Angeles,2019,27.6130841020614
Alameda ,2019,27.608421070873895
Sacramento ,2019,27.601778167423
Los Angeles,2019,27.595770444168295
Riverside ,2019,27.594699566172896
Alameda ,2019,27.5852571143994
Los Angeles,2019,27.582488070636295
Los Angeles,2019,27.573964883914
Santa Clara,2019,27.5647009477734
Alameda ,2019,27.5496388380662
Los Angeles,2019,27.5461635451523
San Bernardino,2019,27.5339674049048
Sacramento ,2019,27.5318573009543
San Bernardino,2019,27.5070005379924
Los Angeles,2019,27.490978115435105
Sacramento ,2019,27.4841515170344
San Diego,2019,27.4712279601349
Sacramento ,2019,27.4504042141989
Los Angeles,2019,27.443237667187
Alameda ,2019,27.432565103448
Riverside ,2019,27.430547123060496
Los Angeles,2019,27.425344428839
Los Angeles,2019,27.3978055068401
Los Angeles,2019,27.390899823519096
Los Angeles,2019,27.3821371908694
Alameda ,2019,27.378619976120696
Alameda ,2019,27.3609679195306
Sacramento ,2019,27.355661507788305
Orange ,2019,27.3515041705753
San Diego,2019,27.3468590676214
Los Angeles,2019,27.3429823719074
Los Angeles,2019,27.337332599840895
Alameda ,2019,27.3367492814162
Los Angeles,2019,27.3321619305996
Sacramento ,2019,27.3295757734244
San Bernardino,2019,27.3211941281602
Los Angeles,2019,27.3211743916436
San Diego,2019,27.3074151778777
Los Angeles,2019,27.2918581342944
Los Angeles,2019,27.2873336620934
Los Angeles,2019,27.2830990428101
Los Angeles,2019,27.2764476485039
Alameda ,2019,27.2730764182018
Orange ,2019,27.2544522098084
Alameda ,2019,27.2137716702249
Orange ,2019,27.2044624641114
Los Angeles,2019,27.1794980854588
Alameda ,2019,27.179355601195
Los Angeles,2019,27.1722550238145
San Bernardino,2019,27.1565115583752
Los Angeles,2019,27.1341305473908
San Bernardino,2019,27.1329760459597
Los Angeles,2019,27.129958462618696
Los Angeles,2019,27.119940644145295
Sacramento ,2019,27.1110204820652
Sacramento ,2019,27.1007295913436
Riverside ,2019,27.0875647347783
Orange ,2019,27.083230335671296
Riverside ,2019,27.0823452274325
Los Angeles,2019,27.0678808588002
Orange ,2019,27.0623739830048
Los Angeles,2019,27.0568722600624
Los Angeles,2019,27.0516565105018
Sacramento ,2019,27.0503880168453
Riverside ,2019,27.0370829180397
Orange ,2019,27.0299778069459
Los Angeles,2019,26.997067034642505
Los Angeles,2019,26.9843688107728
Alameda ,2019,26.976883195739696
Los Angeles,2019,26.973514811066096
Riverside ,2019,26.973140941270895
Sacramento ,2019,26.9710158047893
Alameda ,2019,26.9659659735816
Los Angeles,2019,26.9339005225651
Sacramento ,2019,26.9186969445687
Los Angeles,2019,26.915140309517305
Riverside ,2019,26.9113454698222
San Diego,2019,26.886997414447496
Riverside ,2019,26.8838180309754
San Bernardino,2019,26.8616342113874
San Bernardino,2019,26.8530411634393
Los Angeles,2019,26.8352005637193
San Diego,2019,26.8249123187418
Los Angeles,2019,26.8224828722431
Santa Clara,2019,26.806324951913705
Orange ,2019,26.779189081438
San Diego,2019,26.7681659452488
Los Angeles,2019,26.7643115744598
Sacramento ,2019,26.7557394242049
Riverside ,2019,26.750617338610695
San Diego,2019,26.7294272486268
Riverside ,2019,26.7284275385304
Los Angeles,2019,26.7278485179848
Sacramento ,2019,26.7223793077782
Santa Clara,2019,26.6951084315749
Los Angeles,2019,26.679652587286
Los Angeles,2019,26.6720209781334
Orange ,2019,26.667915347709705
Orange ,2019,26.6565269666699
Alameda ,2019,26.6557826668719
Orange ,2019,26.6484516405226
Alameda ,2019,26.6483622214953
Alameda ,2019,26.646813100061
Los Angeles,2019,26.6416004640866
San Bernardino,2019,26.6229572953719
Santa Clara,2019,26.6228790224471
Los Angeles,2019,26.6209603753549
Orange ,2019,26.617800118632
Los Angeles,2019,26.613724646583
San Diego,2019,26.6055863035796
Orange ,2019,26.5818522032688
Riverside ,2019,26.581774907909296
Los Angeles,2019,26.581545219867
Alameda ,2019,26.5695123124846
Alameda ,2019,26.5646760596811
San Diego,2019,26.5641189550076
Los Angeles,2019,26.555100954327095
Los Angeles,2019,26.5281947814563
Los Angeles,2019,26.525822948249296
Santa Clara,2019,26.5170570411487
San Diego,2019,26.515859306334
Orange ,2019,26.5044098241619
Santa Clara,2019,26.498899479612096
Alameda ,2019,26.4987931102727
Riverside ,2019,26.4699985656319
Sacramento ,2019,26.4529525197124
Los Angeles,2019,26.4478746759303
Los Angeles,2019,26.4377673971311
Santa Clara,2019,26.4376728150633
Santa Clara,2019,26.4032429758023
Los Angeles,2019,26.391613561014495
Santa Clara,2019,26.386880382519696
Los Angeles,2019,26.378051844319305
Los Angeles,2019,26.3741758649019
San Bernardino,2019,26.369765614718695
San Bernardino,2019,26.3695205817403
Riverside ,2019,26.3676326965838
Orange ,2019,26.3610186715002
Riverside ,2019,26.3472065712172
Los Angeles,2019,26.3449975558479
Riverside ,2019,26.3436469475322
Sacramento ,2019,26.3276172665992
Sacramento ,2019,26.3191956290862
Orange ,2019,26.3118611095614
Riverside ,2019,26.310198007767696
Los Angeles,2019,26.2935566752228
Orange ,2019,26.2824528910956
Los Angeles,2019,26.2696048473814
Alameda ,2019,26.2542979318044
Los Angeles,2019,26.246824974241296
San Diego,2019,26.2343826212647
Los Angeles,2019,26.2337474600501
Los Angeles,2019,26.231700751581
San Diego,2019,26.2214011578958
Sacramento ,2019,26.2186482715462
Orange ,2019,26.2163715869193
Sacramento ,2019,26.2081555469408
Los Angeles,2019,26.2057107521109
Los Angeles,2019,26.202856357746
San Diego,2019,26.202212497259495
Los Angeles,2019,26.201043603673096
Alameda ,2019,26.1976314202016
Los Angeles,2019,26.1862962892306
Los Angeles,2019,26.171951215890495
Riverside ,2019,26.1648355098804
Los Angeles,2019,26.159390908414895
San Bernardino,2019,26.1402167347184
Santa Clara,2019,26.1305032485408
Orange ,2019,26.1230583316322
Sacramento ,2019,26.119285277332896
Sacramento ,2019,26.1112864006864
Santa Clara,2019,26.1062437570861
Sacramento ,2019,26.1061276572846
San Bernardino,2019,26.105596316866695
San Diego,2019,26.053433878107896
Los Angeles,2019,26.052036826908
Los Angeles,2019,26.0441084052879
San Diego,2019,26.036660080790895
Los Angeles,2019,26.0251375187
Santa Clara,2019,26.016077991529
Los Angeles,2019,26.0079644503721
Los Angeles,2019,26.0076930401388
San Diego,2019,26.0019451452421
Los Angeles,2019,26.0009480606599
Los Angeles,2019,25.9848387495513
Los Angeles,2019,25.9738146374064
Los Angeles,2019,25.967943645570696
Alameda ,2019,25.965561464554096
Los Angeles,2019,25.957305128542895
Orange ,2019,25.9545472761294
Los Angeles,2019,25.9522286953814
Sacramento ,2019,25.9504984563456
Los Angeles,2019,25.9478853064374
Santa Clara,2019,25.9374399252664
Santa Clara,2019,25.9370581970933
Riverside ,2019,25.936745901707
San Diego,2019,25.9023276805846
Los Angeles,2019,25.8933113591623
Los Angeles,2019,25.892136032314
Alameda ,2019,25.889352422268505
Riverside ,2019,25.8848468764787
Alameda ,2019,25.879264026403295
Los Angeles,2019,25.878980538302095
Los Angeles,2019,25.854316723557
San Bernardino,2019,25.853241166091095
Los Angeles,2019,25.8475610671486
Orange ,2019,25.8395328329002
Santa Clara,2019,25.8341881608757
Riverside ,2019,25.8259979116232
Los Angeles,2019,25.815348502637896
Los Angeles,2019,25.7928730226763
Sacramento ,2019,25.784332675027695
Los Angeles,2019,25.780097356215695
Orange ,2019,25.7760382549809
Los Angeles,2019,25.7741177332557
Riverside ,2019,25.7659097879856
Orange ,2019,25.7642427245521
Sacramento ,2019,25.7593105296768
San Diego,2019,25.753744966499
Santa Clara,2019,25.7506014181543
Orange ,2019,25.7246663949372
San Diego,2019,25.7160843667286
Orange ,2019,25.6922266588851
Riverside ,2019,25.6761910354457
Los Angeles,2019,25.6722807703034
Riverside ,2019,25.6679537435643
Sacramento ,2019,25.6520325619664
San Diego,2019,25.6480427597318
San Diego,2019,25.6453220072136
Riverside ,2019,25.6434598049917
Sacramento ,2019,25.6420655396134
Sacramento ,2019,25.6383159694674
Orange ,2019,25.620024998195696
San Bernardino,2019,25.588691997256895
San Diego,2019,25.569714227831305
Orange ,2019,25.564015230618896
Sacramento ,2019,25.5373084018021
San Diego,2019,25.5346960972145
Santa Clara,2019,25.534120845529
Santa Clara,2019,25.514489848312895
Sacramento ,2019,25.4887561201078
Orange ,2019,25.483808969255
Alameda ,2019,25.4653755332535
San Bernardino,2019,25.4489458116344
San Diego,2019,25.4376705545037
Orange ,2019,25.4370036872012
Orange ,2019,25.436162340114
Alameda ,2019,25.4337345739488
Sacramento ,2019,25.430516602018695
Orange ,2019,25.427864117728905
Alameda ,2019,25.418610824518
San Bernardino,2019,25.3964788610666
Alameda ,2019,25.3939044835911
Sacramento ,2019,25.379694452882
Los Angeles,2019,25.3727528555081
Los Angeles,2019,25.3722051899234
Los Angeles,2019,25.3599426764754
Los Angeles,2019,25.358183776524495
Los Angeles,2019,25.3540101444176
Alameda ,2019,25.353770554282296
Los Angeles,2019,25.3530313670432
Orange ,2019,25.3506470468134
Los Angeles,2019,25.3494314165286
Los Angeles,2019,25.3367613231047
Los Angeles,2019,25.3299701217892
Los Angeles,2019,25.2984783340863
Los Angeles,2019,25.2667680405427
Sacramento ,2019,25.2592086568394
Riverside ,2019,25.2245415609574
Los Angeles,2019,25.2192553737543
Los Angeles,2019,25.2029311955962
Los Angeles,2019,25.1919434425028
Los Angeles,2019,25.1752688528336
Los Angeles,2019,25.1747794903476
San Diego,2019,25.1678169943353
Riverside ,2019,25.1550236082824
Orange ,2019,25.1502239316304
Alameda ,2019,25.1294189851511
Los Angeles,2019,25.1243889861926
Los Angeles,2019,25.113950233139896
San Diego,2019,25.0986715693985
Los Angeles,2019,25.0982218295386
San Diego,2019,25.097155143429
San Bernardino,2019,25.0871654289121
San Diego,2019,25.0871158684539
Orange ,2019,25.0745577514872
Los Angeles,2019,25.0695225214316
Orange ,2019,25.0405314655485
Los Angeles,2019,25.0329667332062
Los Angeles,2019,25.0129312915842
Los Angeles,2019,24.9816431259432
Riverside ,2019,24.9800768595368
Sacramento ,2019,24.971716535027095
Riverside ,2019,24.9708557090361
Los Angeles,2019,24.967466571120696
Sacramento ,2019,24.9665790451162
Alameda ,2019,24.9634689827501
Orange ,2019,24.9504322898356
Los Angeles,2019,24.9448824444347
Alameda ,2019,24.9315741102748
Los Angeles,2019,24.9166447529126
Los Angeles,2019,24.9147258754965
Santa Clara,2019,24.910699179179
Santa Clara,2019,24.908516398251
Sacramento ,2019,24.905216390103295
San Diego,2019,24.8981066123994
San Bernardino,2019,24.897821067373705
Los Angeles,2019,24.868444683582
Los Angeles,2019,24.8555838808631
San Diego,2019,24.845340523841905
Santa Clara,2019,24.8389594347502
Riverside ,2019,24.8362757511503
Riverside ,2019,24.831827851337096
Sacramento ,2019,24.827708322963495
Los Angeles,2019,24.8106585769006
Santa Clara,2019,24.8091218802184
Los Angeles,2019,24.7883633399452
Los Angeles,2019,24.7839709738406
San Diego,2019,24.7754106246207
San Diego,2019,24.7738054301406
Riverside ,2019,24.7713313210138
Los Angeles,2019,24.739794671732
Los Angeles,2019,24.7396235170184
Orange ,2019,24.738070449185695
Orange ,2019,24.7303349145965
Los Angeles,2019,24.7187015979214
Orange ,2019,24.7117649522831
San Diego,2019,24.6434759819039
Los Angeles,2019,24.6235049627182
Orange ,2019,24.6225476553826
Los Angeles,2019,24.6108648250387
Alameda ,2019,24.6063960982801
Riverside ,2019,24.6039768243748
San Bernardino,2019,24.6015983971049
Los Angeles,2019,24.5983253210801
San Bernardino,2019,24.5950803238205
Los Angeles,2019,24.594514375269295
Orange ,2019,24.5942362146648
Los Angeles,2019,24.5803459053598
Los Angeles,2019,24.5775097756833
Los Angeles,2019,24.5526146968048
Alameda ,2019,24.546558122003095
Los Angeles,2019,24.5423121035703
Orange ,2019,24.5346478655403
Los Angeles,2019,24.527195146558
San Diego,2019,24.5228357404544
Alameda ,2019,24.521066865612696
San Diego,2019,24.520237476450696
Orange ,2019,24.5190720628484
Alameda ,2019,24.516463410419895
San Diego,2019,24.5115396898255
San Diego,2019,24.4940125696102
Los Angeles,2019,24.465509147816
Los Angeles,2019,24.464462395713696
Los Angeles,2019,24.4506396998158
Sacramento ,2019,24.4407162980261
Los Angeles,2019,24.437084847652
Sacramento ,2019,24.4332374833989
San Diego,2019,24.4280803605415
San Diego,2019,24.427048530411
Orange ,2019,24.4182020710918
Sacramento ,2019,24.417371860926295
Los Angeles,2019,24.402713073319095
San Diego,2019,24.39401601354
San Diego,2019,24.392320493840305
