linguistic_isolation_pctl,traffic_pctl,solid_waste_pctl,cardiovascular_disease_pctl
75.1928542427933,53.1375,72.3940435280641,22.2333000997009
3.73528217620788,33.4875,44.1695303550974,42.6844466600199
5.64352415753147,35.9,52.8980526918671,43.4072781655035
15.6448775206388,83.7,44.077892325315,50.8225324027916
34.6460955474354,72.425,0.0,5.95712861415753
14.2779807822439,30.3375,22.0847651775487,4.4740777666999
57.4096630125863,82.575,0.0,17.7966101694915
7.37582893490324,,0.0,22.3953140578265
8.48558668290702,55.475,36.4719358533792,43.7063808574277
7.37582893490324,71.75,86.5063001145475,23.6914257228315
25.5514954662336,32.2125,9.66781214203895,32.1161515453639
24.766544863987,30.225,0.0,4.53639082751745
45.3782649884964,65.2125,0.0,3.91326021934197
0.0,28.3375,0.0,11.6276171485543
0.0,83.6875,70.4238258877434,66.3260219341974
57.4096630125863,78.5125,14.4329896907216,62.6869391824526
6.26607118689945,45.6625,0.0,45.5383848454636
25.5514954662336,35.5375,0.0,38.7337986041874
32.0341047503045,12.7375,0.0,79.2996011964108
2.81499526322912,25.6875,0.0,33.2128614157527
26.4041142238463,55.55,0.0,12.7866400797607
33.9423467316281,59.25,0.0,8.6864406779661
43.8760319393693,65.7,35.7159221076747,21.5229312063809
48.1932602517255,57.1,0.0,2.34297108673978
73.7312220868859,1.3625,0.0,24.5513459621137
36.4596021112464,77.05,93.241695303551,77.006480558325
65.624577074029,66.625,0.0,26.1465603190429
21.4237379889024,36.9,0.0,61.0792622133599
75.1928542427933,86.7875,0.0,15.9895314057827
30.0175937203952,83.05,0.0,14.2821535393819
18.9064826092841,82.475,0.0,24.8878364905284
33.9423467316281,69.8625,0.0,17.1111665004985
54.5811341182839,80.4375,0.0,11.6276171485543
22.1680876979294,24.025,0.0,36.1665004985045
14.8599269183922,17.95,0.0,45.8000997008973
13.3035593449723,36.8875,9.66781214203895,33.9232303090728
38.6114494518879,20.05,35.7159221076747,51.8195413758724
12.2750033834078,83.875,0.0,42.3978065802592
37.6640952767628,26.45,0.0,12.0638085742772
32.6431181485993,2.675,0.0,8.66151545363908
41.4399783461903,80.3375,35.7159221076747,4.69840478564307
35.3363107321694,22.6875,0.0,2.96610169491525
24.766544863987,73.875,0.0,15.4536390827517
0.0,2.375,0.0,44.2547357926221
7.37582893490324,20.7125,0.0,3.77617148554337
5.64352415753147,56.525,0.0,10.2193419740778
2.81499526322912,9.9125,0.0,26.6699900299103
22.8989037758831,40.15,0.0,13.3973080757727
24.766544863987,44.875,75.6701030927835,60.4312063808574
15.6448775206388,18.05,79.9541809851088,69.4167497507478
64.4065502774394,74.0375,0.0,51.0967098703888
26.4041142238463,37.2125,35.7159221076747,48.9157527417747
48.1932602517255,95.3875,0.0,35.7552342971087
30.694275274056,89.575,83.2760595647194,34.1849451645065
